Order Date,Customer ID,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales
13/09/2017,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,Office Supplies,Supplies,"Elite 5"" Scissors",16.9
13/09/2017,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,Office Supplies,Paper,Things To Do Today Pad,17.61
13/09/2017,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,Office Supplies,Appliances,Harmony Air Purifier,378.0
13/09/2017,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64
13/09/2017,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",373.08
13/09/2017,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",1336.44
13/09/2017,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,Technology,Phones,Mediabridge Sport Armband iPhone 5s,29.97
29/11/2018,TT-21070,Ted Trevino,Consumer,United States,Chattanooga,Tennessee,South,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",390.368
29/11/2018,TT-21070,Ted Trevino,Consumer,United States,Chattanooga,Tennessee,South,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",101.52
04/12/2018,LT-16765,Larry Tron,Consumer,United States,Fairfield,Ohio,East,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",74.352
02/05/2018,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",15.7
02/05/2018,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,Newell 34,59.52
02/05/2018,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",34.4
25/12/2017,DB-12970,Darren Budd,Corporate,United States,New York City,New York,East,Furniture,Tables,"Bevis Oval Conference Table, Walnut",313.176
25/12/2017,DB-12970,Darren Budd,Corporate,United States,New York City,New York,East,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,866.646
30/09/2015,DM-12955,Dario Medina,Corporate,United States,Fairfield,Ohio,East,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,795.408
12/07/2015,ME-17725,Max Engle,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 1949,35.856
12/07/2015,ME-17725,Max Engle,Consumer,United States,Chicago,Illinois,Central,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",23.84
08/09/2017,TR-21325,Toby Ritter,Consumer,United States,Seattle,Washington,West,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",43.13
08/09/2017,TR-21325,Toby Ritter,Consumer,United States,Seattle,Washington,West,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",30.87
06/08/2018,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,East,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",70.12
14/05/2016,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,West,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",201.86449864780047
14/05/2016,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,West,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,122.91
14/05/2016,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,West,Furniture,Chairs,Novimex Fabric Task Chair,97.568
14/05/2016,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,West,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",722.352
20/01/2018,ML-17410,Maris LaWare,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Labels,Avery File Folder Labels,11.52
30/05/2017,JG-15310,Jason Gross,Corporate,United States,Los Angeles,California,West,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,167.84
08/04/2015,JS-15880,John Stevenson,Consumer,United States,Toledo,Ohio,East,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,172.11
23/07/2015,AG-10270,Alejandro Grove,Consumer,United States,New York City,New York,East,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98
30/05/2018,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,West,Technology,Phones,LG G3,156.792
30/05/2018,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,West,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,35.36
30/05/2018,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,West,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,13.592
13/03/2017,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,SAFCO Arco Folding Chair,386.68
13/03/2017,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,379.96
13/03/2017,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Phones,Polycom CX600 IP Phone VoIP phone,539.91
13/03/2017,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",41.24
13/03/2017,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,51.897
13/03/2017,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",552.56
13/03/2017,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,GBC VeloBind Cover Sets,23.16
13/03/2017,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,126.08
13/03/2017,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Machines,Okidata MB491 Multifunction Printer,449.1
10/04/2018,BS-11755,Bruce Stewart,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,195.104
10/04/2018,BS-11755,Bruce Stewart,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",36.672
25/06/2017,LC-17140,Logan Currie,Consumer,United States,Houston,Texas,Central,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",85.246
25/06/2017,LC-17140,Logan Currie,Consumer,United States,Houston,Texas,Central,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,32.712
17/03/2015,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,South,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",11.43
17/03/2015,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,South,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44
17/03/2015,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,South,Office Supplies,Paper,Xerox 1957,12.96
17/03/2015,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,South,Office Supplies,Paper,EcoTones Memo Sheets,16.0
17/03/2015,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,South,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67
09/08/2015,RD-19720,Roger Demir,Consumer,United States,Phoenix,Arizona,West,Office Supplies,Fasteners,"Super Bands, 12/Pack",4.464
09/08/2015,RD-19720,Roger Demir,Consumer,United States,Phoenix,Arizona,West,Office Supplies,Binders,Avery Hole Reinforcements,9.345
26/07/2016,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,West,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",9.144
26/07/2016,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,West,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,23.136
26/07/2016,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,West,Office Supplies,Art,Newell 334,99.2
15/02/2015,BF-11020,Barry Französisch,Corporate,United States,Seattle,Washington,West,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,21.36
24/03/2016,CP-12085,Cathy Prescott,Corporate,United States,Covington,Washington,West,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",46.9
02/09/2018,JL-15235,Janet Lee,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,Acco Translucent Poly Ring Binders,18.72
02/09/2018,JL-15235,Janet Lee,Consumer,United States,Los Angeles,California,West,Furniture,Tables,Hon 2111 Invitation Series Straight Table,236.528
16/11/2016,JG-15805,John Grady,Corporate,United States,San Diego,California,West,Office Supplies,Labels,Avery 51,18.9
09/12/2015,VP-21760,Victoria Pisteka,Corporate,United States,Brownsville,Texas,Central,Office Supplies,Paper,Xerox 195,10.688
09/12/2015,VP-21760,Victoria Pisteka,Corporate,United States,Brownsville,Texas,Central,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",237.096
03/02/2018,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 2,5.184
03/02/2018,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 1893,65.584
03/02/2018,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,Central,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,22.2
03/02/2018,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 189,419.4
11/11/2018,MH-18025,Michelle Huthwaite,Consumer,United States,Knoxville,Tennessee,South,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",88.92
17/09/2018,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,Central,Office Supplies,Art,Newell Chalk Holder,9.912
17/09/2018,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,Central,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",318.43
17/09/2018,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,Central,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,5.8
17/09/2018,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,Central,Technology,Phones,Polycom VoiceStation 500 Conference phone,1415.76
25/06/2018,FM-14380,Fred McMath,Consumer,United States,Bolingbrook,Illinois,Central,Technology,Phones,Geemarc AmpliPOWER60,148.48
30/07/2017,KH-16360,Katherine Hughes,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Labels,Avery 498,9.248
30/07/2017,KH-16360,Katherine Hughes,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,201.86449864780047
16/04/2016,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,South,Technology,Phones,Konftel 250 Conference phone - Charcoal black,569.64
16/04/2016,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,South,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,9.14
16/04/2016,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,South,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,1196.86
16/04/2016,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,South,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,523.26
11/04/2016,AR-10540,Andy Reiter,Consumer,United States,Los Angeles,California,West,Technology,Copiers,Canon PC-428 Personal Copier,639.968
11/04/2016,AR-10540,Andy Reiter,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Easy-staple paper,52.76
27/02/2016,NP-18670,Nora Paige,Consumer,United States,Seattle,Washington,West,Technology,Accessories,Microsoft Natural Keyboard Elite,538.92
08/09/2017,LP-17095,Liz Preis,Consumer,United States,Visalia,California,West,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88
08/09/2017,LP-17095,Liz Preis,Consumer,United States,Visalia,California,West,Office Supplies,Paper,Xerox 1900,34.24
08/09/2017,LP-17095,Liz Preis,Consumer,United States,Visalia,California,West,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74
19/05/2017,AH-10690,Anna Häberlin,Corporate,United States,Los Angeles,California,West,Office Supplies,Appliances,Staple holder,87.84
11/11/2018,TB-21190,Thomas Brumley,Home Office,United States,Los Angeles,California,West,Furniture,Furnishings,Dax Clear Box Frame,34.92
15/09/2015,AA-10315,Alex Avila,Consumer,United States,New York City,New York,East,Office Supplies,Paper,Easy-staple paper,14.94
15/09/2015,AA-10315,Alex Avila,Consumer,United States,New York City,New York,East,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",14.56
15/09/2016,AC-10615,Ann Chong,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,3.576
15/09/2016,AC-10615,Ann Chong,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184
01/07/2017,EM-14140,Eugene Moren,Home Office,United States,Lehi,Utah,West,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,1499.95
10/04/2017,QJ-19255,Quincy Jones,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",13.568
06/01/2015,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,South,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2573.82
06/01/2015,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,South,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,609.98
06/01/2015,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,South,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,5.48
06/01/2015,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,South,Technology,Phones,GE 30524EE4,391.98
06/01/2015,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,South,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,755.96
06/01/2015,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,South,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",31.12
06/01/2015,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,South,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,6.54
01/09/2017,LB-16795,Laurel Beltran,Home Office,United States,Huntington Beach,California,West,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,12.78
23/09/2015,JP-16135,Julie Prescott,Home Office,United States,New York City,New York,East,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,18.464
15/12/2015,EB-13705,Ed Braxton,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",445.802
28/12/2018,CS-12400,Christopher Schild,Home Office,United States,Fargo,North Dakota,Central,Office Supplies,Art,Staples in misc. colors,2.48
28/12/2018,CS-12400,Christopher Schild,Home Office,United States,Fargo,North Dakota,Central,Office Supplies,Binders,Wilson Jones Impact Binders,25.9
19/12/2016,PM-19135,Peter McVee,Home Office,United States,Dover,New Hampshire,East,Office Supplies,Paper,Xerox 1903,29.9
19/12/2016,PM-19135,Peter McVee,Home Office,United States,Dover,New Hampshire,East,Technology,Accessories,Logitech diNovo Edge Keyboard,2249.91
19/12/2016,PM-19135,Peter McVee,Home Office,United States,Dover,New Hampshire,East,Furniture,Tables,Bretford Rectangular Conference Table Tops,201.86449864780047
05/11/2018,AA-10645,Anna Andreadi,Consumer,United States,San Diego,California,West,Office Supplies,Paper,Xerox 1996,12.96
10/09/2016,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,West,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",106.68
16/11/2018,CM-12190,Charlotte Melton,Consumer,United States,Utica,New York,East,Technology,Phones,iOttie HLCRIO102 Car Mount,119.94
11/09/2018,CC-12475,Cindy Chapman,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,Xerox 1953,10.272
11/09/2018,CC-12475,Cindy Chapman,Consumer,United States,Houston,Texas,Central,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,512.19
11/09/2018,CC-12475,Cindy Chapman,Consumer,United States,Houston,Texas,Central,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",1.556
14/07/2018,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,West,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,4.448
